Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),AOD_Extinction-Total[440nm],AOD_Extinction-Total[675nm],AOD_Extinction-Total[870nm],AOD_Extinction-Total[1020nm],AOD_Extinction-Fine[440nm],AOD_Extinction-Fine[675nm],AOD_Extinction-Fine[870nm],AOD_Extinction-Fine[1020nm],AOD_Extinction-Coarse[440nm],AOD_Extinction-Coarse[675nm],AOD_Extinction-Coarse[870nm],AOD_Extinction-Coarse[1020nm],Extinction_Angstrom_Exponent_440-870nm-Total,Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type
IIT_Delhi,08:11:2021,10:34:07,312,312.440359,1.077100,0.615600,0.415200,0.325500,0.965700,0.499000,0.292000,0.197800,0.111400,0.116700,0.123300,0.127700,1.391289,73.886633,73.317721,1.633234,0.006288,1.073675,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.071210,0.128920,0.305510,0.303820,1,1,30:06:2022,23:45:13,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,08:11:2021,10:52:20,312,312.453009,1.085900,0.619100,0.416800,0.326100,0.985400,0.514900,0.309700,0.216700,0.100500,0.104200,0.107100,0.109300,1.397539,77.390609,76.808143,2.310417,0.013396,1.081569,4,10,6,6,4,10,7,6,4,10,7,6,4,9,7,6,0.074650,0.136510,0.323550,0.320630,1,1,30:06:2022,23:48:27,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,09:11:2021,02:25:53,313,313.101308,1.181200,0.679500,0.451300,0.347200,1.078200,0.571300,0.337400,0.229600,0.103000,0.108200,0.113900,0.117600,1.401350,74.764159,75.337029,1.691973,0.009791,1.176957,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.070790,0.130220,0.299010,0.302030,1,1,30:06:2022,23:29:51,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,09:11:2021,03:02:00,313,313.126389,1.177400,0.676400,0.450500,0.347100,1.084100,0.579700,0.351300,0.245900,0.093400,0.096600,0.099200,0.101200,1.399783,68.075319,68.614508,1.979907,0.018408,1.173928,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.066060,0.119130,0.272460,0.275710,1,1,30:06:2022,23:12:26,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,09:11:2021,03:47:18,313,313.157847,1.225100,0.697700,0.460300,0.352600,1.126400,0.594100,0.351700,0.240500,0.098700,0.103600,0.108600,0.112100,1.425847,60.391617,60.870319,1.662479,0.024474,1.221662,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062370,0.110470,0.251520,0.255010,1,1,30:06:2022,23:16:38,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,09:11:2021,04:47:14,313,313.199468,1.423800,0.794100,0.514700,0.389300,1.322200,0.686500,0.401400,0.272400,0.101700,0.107700,0.113300,0.116900,1.481747,52.021913,52.377920,4.437378,0.067432,1.420113,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.059690,0.104140,0.235940,0.239610,1,1,30:06:2022,23:29:35,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,09:11:2021,10:24:24,313,313.433611,1.171800,0.666600,0.443400,0.342500,1.087000,0.578800,0.352400,0.248900,0.084900,0.087800,0.091000,0.093600,1.416830,72.215422,71.656469,3.446779,0.044455,1.167461,4,10,7,6,4,10,7,6,4,10,7,6,4,9,7,5,0.069220,0.125790,0.286640,0.286390,1,1,30:06:2022,23:50:23,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,10:11:2021,03:47:48,314,314.158194,1.246100,0.727400,0.490300,0.381200,1.157100,0.635200,0.394100,0.281700,0.089000,0.092300,0.096300,0.099500,1.359095,60.537878,61.014212,1.804894,0.017574,1.242467,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062430,0.110610,0.251840,0.255330,1,1,30:06:2022,23:25:19,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,10:11:2021,10:31:37,314,314.438623,1.461300,0.838800,0.563200,0.436900,1.347000,0.720900,0.441800,0.312600,0.114200,0.118000,0.121400,0.124300,1.390452,73.724265,73.160423,3.832089,0.059964,1.455432,4,10,7,6,4,10,7,6,4,10,7,3,4,10,6,3,0.070430,0.128540,0.293040,0.292380,1,1,30:06:2022,23:27:58,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,11:11:2021,04:47:29,315,315.199641,3.678500,2.130600,1.350600,0.987200,3.579600,2.028000,1.246500,0.882900,0.098900,0.102600,0.104100,0.104400,1.451945,52.503311,52.855802,1.716359,0.057094,3.664129,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.059820,0.104440,0.236680,0.240330,1,1,30:06:2022,23:35:28,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,12:11:2021,08:47:27,316,316.366285,1.542500,0.962600,0.651200,0.498800,1.455800,0.872800,0.558200,0.403100,0.086700,0.089800,0.093000,0.095700,1.250006,56.654128,56.239903,2.343344,0.006872,1.538630,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.061190,0.107430,0.243450,0.245880,1,1,30:06:2022,23:23:42,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:11:2021,02:29:51,317,317.104062,1.100800,0.629800,0.421800,0.326100,1.010100,0.533600,0.320100,0.220900,0.090700,0.096200,0.101700,0.105200,1.398906,74.761021,75.325719,2.050911,0.016057,1.097408,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.070790,0.130220,0.299010,0.301980,1,1,30:06:2022,23:17:03,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:11:2021,03:06:28,317,317.129491,1.096100,0.653800,0.450600,0.354100,1.007400,0.561700,0.356000,0.257300,0.088700,0.092100,0.094700,0.096900,1.296162,68.093891,68.622580,1.748609,0.016579,1.092694,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.066070,0.119150,0.272490,0.275730,1,1,30:06:2022,23:26:27,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:11:2021,03:47:42,317,317.158125,1.170300,0.715000,0.497500,0.392600,1.075500,0.616400,0.395700,0.288400,0.094900,0.098600,0.101800,0.104200,1.246178,61.222617,61.694739,1.776518,0.021928,1.166596,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062710,0.111250,0.253410,0.256860,1,1,30:06:2022,23:33:18,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:11:2021,04:47:42,317,317.199792,1.018700,0.599200,0.404700,0.314800,0.932400,0.509000,0.310000,0.217000,0.086300,0.090200,0.094800,0.097800,1.344567,52.978684,53.328039,2.531677,0.070149,1.015503,3,10,8,4,3,10,8,4,3,10,8,3,4,10,8,4,0.059950,0.104750,0.237430,0.241050,1,1,30:06:2022,23:36:20,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:11:2021,08:47:35,317,317.366377,2.032600,1.158800,0.762000,0.579800,1.907700,1.029800,0.629100,0.443500,0.125000,0.129000,0.133000,0.136400,1.428508,56.869866,56.457319,1.758665,0.029195,2.026521,4,10,7,5,4,10,8,4,4,10,8,4,4,10,8,4,0.061260,0.107590,0.243850,0.246260,1,1,30:06:2022,23:22:50,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:11:2021,09:47:37,317,317.408067,0.818100,0.461900,0.312900,0.245600,0.743700,0.384800,0.233600,0.164600,0.074400,0.077100,0.079300,0.081000,1.404612,66.248881,65.736830,1.729229,0.017939,0.815294,4,10,7,6,4,10,7,6,4,10,7,5,3,10,7,6,0.065340,0.116950,0.266000,0.267060,1,1,30:06:2022,23:29:39,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:11:2021,10:47:47,317,317.449850,1.098300,0.621900,0.424200,0.335700,1.005900,0.526400,0.326800,0.237300,0.092400,0.095500,0.097400,0.098400,1.391035,77.208806,76.636491,3.258978,0.015734,1.092977,4,10,7,6,4,10,6,6,4,10,6,6,4,10,7,6,0.073690,0.135950,0.310210,0.308440,1,1,30:06:2022,23:33:19,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,14:11:2021,02:30:50,318,318.104745,0.724700,0.403100,0.267300,0.206300,0.668000,0.343200,0.204400,0.141400,0.056700,0.059900,0.063000,0.064900,1.455992,74.763708,75.326410,1.157397,0.005955,0.723141,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.070800,0.130230,0.299020,0.301980,1,1,30:06:2022,23:18:03,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,14:11:2021,03:07:32,318,318.130231,0.750800,0.419600,0.278900,0.215700,0.691200,0.356600,0.212400,0.146900,0.059700,0.063000,0.066500,0.068800,1.445488,68.109080,68.635257,1.752707,0.024063,0.748936,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.066080,0.119180,0.272560,0.275770,1,1,30:06:2022,23:25:06,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,14:11:2021,03:47:53,318,318.158252,0.726100,0.404900,0.269100,0.207600,0.668600,0.344200,0.205100,0.141400,0.057500,0.060700,0.064000,0.066200,1.449083,61.414039,61.884516,1.752752,0.029045,0.724507,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062790,0.111440,0.253860,0.257290,1,1,30:06:2022,23:31:11,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,14:11:2021,04:47:53,318,318.199919,0.805900,0.445600,0.295200,0.227000,0.743900,0.380200,0.226200,0.155700,0.062100,0.065500,0.069000,0.071300,1.466565,53.203707,53.551416,2.137379,0.053469,0.804099,3,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.060010,0.104890,0.237780,0.241400,1,1,30:06:2022,23:37:57,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,14:11:2021,08:47:44,318,318.366481,1.407100,0.808900,0.551100,0.433700,1.263600,0.658300,0.393900,0.272100,0.143500,0.150600,0.157300,0.161600,1.368959,57.081965,56.671053,1.498417,0.020805,1.402681,4,10,7,5,4,10,7,5,4,10,8,4,4,10,8,4,0.061330,0.107760,0.244250,0.246650,1,1,30:06:2022,23:37:55,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,14:11:2021,09:47:46,318,318.408171,1.439100,0.832000,0.567700,0.448300,1.291900,0.676000,0.403500,0.279100,0.147300,0.156100,0.164300,0.169200,1.358105,66.429179,65.918636,2.293695,0.021401,1.434555,4,10,7,6,4,10,7,6,4,10,7,6,3,10,7,6,0.065440,0.117170,0.266540,0.267570,1,1,30:06:2022,23:46:29,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,14:11:2021,10:20:00,318,318.430556,1.446300,0.837900,0.572300,0.451400,1.314700,0.701800,0.432700,0.308700,0.131600,0.136100,0.139600,0.142700,1.353544,72.138224,71.591078,1.754916,0.006869,1.441021,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.069170,0.125670,0.286360,0.286140,1,1,30:06:2022,23:50:51,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,14:11:2021,10:45:09,318,318.448021,1.375800,0.797000,0.544200,0.429000,1.232400,0.643400,0.383300,0.264400,0.143400,0.153600,0.161000,0.164600,1.354052,76.831467,76.262496,4.174921,0.043302,1.367415,4,10,6,6,4,10,6,6,4,10,7,6,4,10,7,6,0.073290,0.135050,0.308160,0.306540,1,1,30:06:2022,23:12:09,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,15:11:2021,02:31:51,319,319.105451,1.321800,0.739600,0.487400,0.373500,1.235000,0.650000,0.394500,0.277500,0.086800,0.089600,0.093000,0.096000,1.454884,74.760682,75.321381,1.820261,0.016790,1.317760,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.070790,0.130220,0.298970,0.301960,1,1,30:06:2022,23:32:50,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,15:11:2021,03:10:02,319,319.131968,1.218100,0.691400,0.458100,0.351500,1.139200,0.609800,0.374300,0.265800,0.078900,0.081600,0.083800,0.085700,1.425443,67.875653,68.397650,2.066036,0.022900,1.215126,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.065950,0.118860,0.271780,0.275010,1,1,30:06:2022,23:44:46,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,15:11:2021,03:48:03,319,319.158368,1.093800,0.624600,0.417000,0.321200,1.006100,0.531900,0.319600,0.220700,0.087800,0.092700,0.097500,0.100500,1.406036,61.606553,62.075468,1.825319,0.023689,1.091261,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062870,0.111630,0.254310,0.257730,1,1,30:06:2022,23:14:59,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,15:11:2021,04:48:03,319,319.200035,1.102200,0.632500,0.423100,0.325500,1.010400,0.536900,0.322800,0.221200,0.091800,0.095600,0.100300,0.104200,1.395786,53.427818,53.773996,1.886654,0.039870,1.099633,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.060080,0.105040,0.238140,0.241750,1,1,30:06:2022,23:18:55,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,15:11:2021,07:47:55,319,319.324942,1.679800,0.981200,0.660700,0.509900,1.533800,0.828600,0.499800,0.343200,0.146000,0.152700,0.160900,0.166700,1.359426,50.462431,50.206140,1.670785,0.021083,1.675474,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.059380,0.103270,0.233440,0.236530,1,1,30:06:2022,23:49:12,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,15:11:2021,08:47:54,319,319.366597,1.658300,0.969300,0.652100,0.504300,1.510700,0.814400,0.489500,0.336400,0.147600,0.154900,0.162500,0.167900,1.359547,57.290319,56.881001,2.122839,0.031780,1.653820,4,10,7,5,4,10,7,5,4,10,7,5,4,10,8,4,0.061410,0.107930,0.244650,0.247030,1,1,30:06:2022,23:58:23,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,15:11:2021,10:27:21,319,319.435660,1.380000,0.800700,0.537000,0.415300,1.275100,0.691800,0.423500,0.298200,0.104800,0.108900,0.113600,0.117100,1.375161,73.618929,73.066298,3.697278,0.041995,1.374546,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.070340,0.128330,0.292580,0.291990,1,1,30:06:2022,23:32:15,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,15:11:2021,10:45:29,319,319.448252,1.362000,0.806900,0.543400,0.421900,1.248500,0.689600,0.422600,0.297700,0.113500,0.117300,0.120800,0.124200,1.337171,77.014263,76.446441,2.868855,0.019848,1.355494,4,10,6,6,4,10,6,6,4,10,7,6,4,10,7,6,0.073470,0.135470,0.309160,0.307470,1,1,30:06:2022,23:37:54,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,16:11:2021,03:10:12,320,320.132083,0.848100,0.507700,0.342800,0.264900,0.787900,0.444900,0.277900,0.198400,0.060300,0.062800,0.065000,0.066500,1.317493,68.048028,68.568630,1.920022,0.020565,0.845842,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.066050,0.119090,0.272330,0.275560,1,1,30:06:2022,23:25:37,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,16:11:2021,03:48:14,320,320.158495,0.853100,0.517100,0.351200,0.272200,0.791600,0.453200,0.285300,0.204700,0.061500,0.063900,0.065900,0.067500,1.290315,61.794835,62.262218,2.119947,0.059382,0.850959,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062950,0.111810,0.254760,0.258170,1,1,30:06:2022,23:33:36,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,16:11:2021,10:26:33,320,320.435104,1.155900,0.692200,0.471100,0.367300,1.060200,0.593100,0.369100,0.263000,0.095700,0.099000,0.102000,0.104400,1.306519,73.594135,73.043722,1.569335,0.006773,1.151858,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.070320,0.128300,0.292480,0.291900,1,1,30:06:2022,23:15:04,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:11:2021,02:35:34,321,321.108032,0.830100,0.493300,0.337400,0.264300,0.769300,0.429800,0.271100,0.196000,0.060800,0.063500,0.066300,0.068300,1.311988,74.444488,74.999785,1.682492,0.013611,0.828202,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.069180,0.128860,0.288670,0.292630,1,1,30:06:2022,23:14:14,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:11:2021,03:10:48,321,321.132500,0.789100,0.467300,0.318800,0.248900,0.733900,0.409800,0.259200,0.187800,0.055200,0.057500,0.059600,0.061100,1.320806,68.144567,68.663300,1.737134,0.024488,0.787598,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.064980,0.118720,0.264460,0.268590,1,1,30:06:2022,23:23:00,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:11:2021,03:48:23,321,321.158600,0.842400,0.496800,0.339300,0.264900,0.780800,0.433100,0.273600,0.197400,0.061600,0.063700,0.065700,0.067400,1.325831,61.986503,62.452464,1.993718,0.028104,0.840601,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062080,0.111660,0.247470,0.251730,1,1,30:06:2022,23:30:57,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:11:2021,07:48:20,321,321.325231,1.366400,0.808000,0.552600,0.432200,1.261400,0.699300,0.440900,0.318000,0.105000,0.108700,0.111700,0.114200,1.319815,50.927540,50.673578,2.260131,0.023045,1.362895,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.058730,0.103380,0.226880,0.230760,1,1,30:06:2022,23:13:59,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:11:2021,08:48:16,321,321.366852,1.252100,0.746600,0.514500,0.404500,1.128600,0.616500,0.377800,0.263500,0.123600,0.130200,0.136700,0.141000,1.296834,57.693106,57.286881,1.678162,0.017273,1.248421,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.060670,0.107990,0.237920,0.241130,1,1,30:06:2022,23:23:41,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:11:2021,09:48:20,321,321.408565,1.259400,0.751800,0.523600,0.416300,1.144100,0.632600,0.400700,0.290200,0.115300,0.119100,0.123000,0.126200,1.281158,66.954479,66.448246,1.732947,0.006648,1.255377,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.064640,0.117370,0.260060,0.261960,1,1,30:06:2022,23:33:16,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:11:2021,10:43:59,321,321.447211,1.052400,0.626900,0.437200,0.347900,0.941100,0.509700,0.313900,0.220800,0.111200,0.117200,0.123300,0.127100,1.282703,76.953492,76.389597,2.214102,0.005606,1.047691,4,10,6,6,4,10,6,6,4,10,7,6,4,10,6,5,0.071900,0.134470,0.299720,0.299210,1,1,30:06:2022,23:40:45,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:11:2021,03:11:59,322,322.133322,1.044000,0.616600,0.412500,0.315300,0.983900,0.554400,0.348200,0.249200,0.060100,0.062200,0.064400,0.066100,1.350700,68.140221,68.656419,1.691304,0.010222,1.041263,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.064980,0.118710,0.264440,0.268570,1,1,30:06:2022,23:37:35,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:11:2021,03:48:36,322,322.158750,1.093400,0.643500,0.431100,0.329600,1.031400,0.579300,0.364700,0.261300,0.062100,0.064200,0.066400,0.068300,1.354374,62.165975,62.630463,1.768109,0.015353,1.090761,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062150,0.111830,0.247890,0.252150,1,1,30:06:2022,23:19:11,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:11:2021,07:48:28,322,322.325324,1.400200,0.838000,0.564800,0.431900,1.316200,0.751000,0.475300,0.340000,0.084000,0.087000,0.089600,0.091900,1.320243,51.144149,50.891590,1.461228,0.017152,1.396730,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.058780,0.103510,0.227190,0.231050,1,1,30:06:2022,23:43:01,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,19:11:2021,02:35:56,323,323.108287,1.184500,0.688000,0.454900,0.345700,1.138000,0.640100,0.406000,0.296400,0.046500,0.048000,0.048800,0.049300,1.392182,74.748329,75.301224,2.603117,0.016752,1.181099,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.069420,0.129450,0.290060,0.294010,1,1,30:06:2022,23:32:17,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,19:11:2021,03:13:07,323,323.134109,1.145500,0.662500,0.436800,0.331400,1.086400,0.601600,0.373600,0.266200,0.059100,0.061000,0.063200,0.065200,1.402605,68.144304,68.658059,1.738953,0.017515,1.143193,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.064990,0.118720,0.264450,0.268570,1,1,30:06:2022,23:14:28,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,19:11:2021,03:48:50,323,323.158912,1.128400,0.652800,0.430900,0.326800,1.070000,0.592400,0.368500,0.262500,0.058400,0.060400,0.062400,0.064300,1.400639,62.340890,62.803936,1.982604,0.023880,1.126282,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062220,0.112010,0.248300,0.252560,1,1,30:06:2022,23:23:25,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,19:11:2021,04:48:48,323,323.200556,1.156500,0.669700,0.444000,0.336800,1.095400,0.606500,0.378900,0.270000,0.061100,0.063300,0.065100,0.066900,1.393371,54.283854,54.624440,2.111333,0.029128,1.154302,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.059510,0.105410,0.232200,0.236580,1,1,30:06:2022,23:30:57,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,20:11:2021,08:48:56,324,324.367315,1.081100,0.638700,0.430200,0.331800,1.006400,0.561300,0.350700,0.250500,0.074700,0.077300,0.079500,0.081300,1.341306,58.265674,57.863778,2.596099,0.036876,1.078174,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.060860,0.108450,0.239030,0.242190,1,1,30:06:2022,23:21:03,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,20:11:2021,09:49:02,324,324.409051,1.318700,0.786600,0.533900,0.414400,1.225100,0.689700,0.434600,0.313100,0.093600,0.096900,0.099300,0.101300,1.316202,67.447586,66.945379,1.833739,0.013145,1.315077,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.064900,0.118000,0.261530,0.263380,1,1,30:06:2022,23:36:25,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,20:11:2021,10:41:59,324,324.445822,0.964500,0.569400,0.386300,0.300900,0.892200,0.494700,0.309400,0.222200,0.072200,0.074700,0.076900,0.078700,1.332963,76.872404,76.314211,1.735957,0.006857,0.961478,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.071820,0.134260,0.299250,0.298830,1,1,30:06:2022,23:45:35,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:11:2021,07:49:10,325,325.325810,0.372400,0.215700,0.149600,0.120900,0.332800,0.173900,0.105700,0.075800,0.039500,0.041800,0.043900,0.045100,1.333763,51.780667,51.531452,4.507290,0.223825,0.367443,3,10,8,4,3,10,8,4,3,10,8,3,3,10,8,4,0.058940,0.103880,0.228100,0.231930,1,1,30:06:2022,23:24:46,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:11:2021,08:49:11,325,325.367488,0.377600,0.220800,0.154400,0.125400,0.332400,0.173300,0.105000,0.074900,0.045100,0.047400,0.049400,0.050500,1.308131,58.447302,58.046769,1.824464,0.123113,0.375523,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.060920,0.108600,0.239390,0.242530,1,1,30:06:2022,23:31:12,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:11:2021,09:49:11,325,325.409155,0.450400,0.261800,0.182900,0.147100,0.392700,0.201300,0.120200,0.083100,0.057700,0.060500,0.062700,0.064000,1.318690,67.585538,67.084754,1.835929,0.031042,0.448204,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.064980,0.118180,0.261960,0.263790,1,1,30:06:2022,23:37:18,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:11:2021,10:23:11,325,325.432766,0.587300,0.340900,0.235100,0.186000,0.520600,0.271200,0.162300,0.111200,0.066700,0.069700,0.072800,0.074800,1.337860,73.512610,72.972710,1.613121,0.011374,0.584728,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.068900,0.127410,0.283430,0.283980,1,1,30:06:2022,23:13:04,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:11:2021,02:38:56,326,326.110370,0.444700,0.275300,0.193600,0.154000,0.400700,0.229400,0.146000,0.105300,0.044000,0.046000,0.047600,0.048700,1.211616,74.749525,75.296904,1.381546,0.007035,0.443111,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.069420,0.129440,0.290040,0.293990,1,1,30:06:2022,23:30:34,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:11:2021,03:16:29,326,326.136447,0.446400,0.276100,0.194100,0.154300,0.403400,0.231300,0.147900,0.107200,0.043000,0.044800,0.046200,0.047200,1.213467,68.159372,68.666051,1.610097,0.012678,0.444553,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.065000,0.118740,0.264500,0.268600,1,1,30:06:2022,23:36:28,1170,28.545000,77.192600,15.000000,lev20,Almucantar
